Incident Id;Date of Arrest;Time of Arrest;Primary Charge;Address;Arrestee's Age;Arrestee's Race;Arrestee's Gender;Arrestee's Ethnicity;Type of Arrest;Drugs or Alcohol Present;Weapon Present
36638;2016-12-11;8:53;ASSAULT ON FEMALE;1134 ARBORGATE CIR CHAPEL HILL NC 27514;35;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
27135;2011-08-01;10:03;POSS OF STOLEN GOODS;2809 HOMESTEAD RD CHAPEL HILL NC 27516;36;W;M;;ON VIEW;N;UNARMED
36640;2016-12-12;13:00;ROBBERY  F;730 ELM STREET DURHAM NC 27278;58;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
27139;2011-08-01;14:45;MISDEMEANOR POSSESSION OF STOLEN GOODS;1129 WEAVER DAIRY ROAD CHAPEL HILL NC 27514;18;W;M;N;ON VIEW;N;UNARMED
36644;2016-12-12;18:40;ARMED ROBBERY;5623 FORDHAM BLVD CHAPEL HILL NC 27514;19;W;F;;ON VIEW;Y;UNARMED
27148;2011-08-03;7:35;2ND DEGREE TRESPASS;137 E FRANKLIN ST CHAPEL HILL NC 27514;61;W;M;N;SUMMONED/CITED;Y;UNARMED
36652;2016-12-14;10:43;CITY ORDINANCE VIOLATION;1800 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;36;B;M;N;SUMMONED/CITED;Y;UNARMED
27149;2011-08-03;10:00;BREAKING/ENTER-MISD;220 MCCAULEY ST CHAPEL HILL NC 27516;56;W;M;;SUMMONED/CITED;N;UNARMED
36661;2016-12-16;5:21;IMPAIRED DRIVING DWI;COUNTRY CLUB RD/RALEIGH RD CHAPEL HILL NC 27515;25;B;M;N;ON VIEW;Y;UNARMED
27151;2011-08-03;18:33;FAIL TO APPEAR/COMPL;175 E FRANKLIN ST CHAPEL HILL NC 27514;56;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
36673;2016-12-19;16:09;CONSUMING ON OFF PREMISES;325 W ROSEMARY ST CHAPEL HILL NC 27516;48;B;M;N;SUMMONED/CITED;Y;UNARMED
27152;2011-08-03;23:32;DRUNK / DISRUPTIVE;101 E ROSEMARY ST CHAPEL HILL NC 27514;24;W;M;N;ON VIEW;Y;UNARMED
36685;2016-12-21;23:00;OPEN CONTAINER;100 E FRANKLIN ST CHAPEL HILL NC 27514;55;W;M;H;SUMMONED/CITED;Y;UNARMED
27160;2011-08-05;15:11;ASSAULT ON FEMALE;MLK JR BLVD AND WESTMINSTER DR CHAPEL HILL NC 27516;49;W;M;N;ON VIEW;U;UNARMED
36692;2016-12-23;18:29;DRUG PARAPHERNALIA;800 PRITCHARD AVE EXT CHAPEL HILL NC 27516;48;W;M;;SUMMONED/CITED;U;UNARMED
27161;2011-08-06;1:56;IMPAIRED DRIVING DWI  M;E. FRANKLIN STREET NEAR BOUNDARY ST CHAPEL HILL NC;27;W;M;N;ON VIEW;Y;UNARMED
36694;2016-12-25;20:42;IMPAIRED DRIVING DWI;FORDHAM BLVD/MASON FARM RD CHAPEL HILL NC;45;W;M;H;ON VIEW;Y;UNARMED
27168;2011-08-06;22:15;2ND DEGREE TRESPASS;751 TRINITY CT CHAPEL HILL NC 27516;40;B;M;N;ON VIEW;Y;UNARMED
36696;2016-12-26;23:36;P/W/I/S/D MARIJUANA;407 S MERRITT MILL RD/CREST DR CHAPEL HILL NC 27516;18;B;M;N;ON VIEW;Y;UNARMED
27171;2011-08-07;0:25;DRUGS-MISD POSS;440 W ROSEMARY ST CHAPEL HILL NC 27516;18;B;M;N;ON VIEW;Y;UNARMED
36705;2016-12-31;2:24;IMPAIRED DRIVING DWI;FORDHAM BLVD/CLELAND DR CHAPEL HILL NC 27517;34;B;F;N;ON VIEW;Y;UNARMED
27170;2011-08-07;2:52;PUBLIC URINATION;147 E FRANKLIN ST CHAPEL HILL NC 27514;24;W;M;H;SUMMONED/CITED;Y;UNARMED
36714;2017-01-03;4:10;ASSAULT ON GOVERNMENT OFFICIAL;204 PINEGATE CIR CHAPEL HILL NC 27514;40;W;F;N;ON VIEW;Y;UNARMED
27183;2011-08-10;10:58;CCW PERMIT VIOLATION;E FRANLKIN ST/ ELLIOTT RD CHAPEL HILL NC 27514;50;W;M;N;SUMMONED/CITED;N;HANDGUN
36721;2017-01-03;15:54;PUBLIC CONSUMPTION;110 N COLUMBIA ST CHAPEL HILL NC 27514;36;B;M;N;SUMMONED/CITED;Y;UNARMED
27181;2011-08-10;11:26;ROBBERY;200 E FRANKLIN ST CHAPEL HILL NC 27514;49;B;M;;ON VIEW;Y;UNARMED
36720;2017-01-03;15:58;FAIL TO APPEAR/COMPL;309 MITCHELL LN CHAPEL HILL NC 27516;46;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
27190;2011-08-11;17:38;MISUSE OF PUBLIC SEATING;136 E FRANKLIN ST CHAPEL HILL NC 27514;61;W;M;N;SUMMONED/CITED;Y;UNARMED
36724;2017-01-04;12:29;CHILD ABUSE ASSAULTIVE(FELONY)W/INJURY;STANCELL DR CHAPEL HILL NC 27516;50;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
27198;2011-08-13;1:50;IMPAIRED DRIVING DWI;1800 BLOCK EAST FRANKLIN STREET CHAPEL HILL NC 27514;22;W;M;N;ON VIEW;Y;UNARMED
36730;2017-01-05;22:51;UNAUTHORIZED USE OF CONVEYANCE;201 S ESTES DR CHAPEL HILL NC 27514;47;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
27200;2011-08-13;7:18;CAUSE FALSE BRDCAST;141 ERWIN RD CHAPEL HILL NC 27514;27;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
36736;2017-01-06;10:44;FAIL TO APPEAR/COMPL;210 W FRANKLIN ST CHAPEL HILL NC 27516;25;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
27199;2011-08-13;7:38;FAIL TO APPEAR/COMPL;141 ERWIN RD CHAPEL HILL NC 27514;28;W;F;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
36740;2017-01-09;20:59;ASSAULT ON FEMALE;208 PINEGATE CIR CHAPEL HILL NC 27514;23;B;M;N;ON VIEW;N;UNARMED
27214;2011-08-15;4:49;TRESPASSING;ROSEMARY AND COLUMBIA CHAPEL HILL NC 27514;61;W;M;N;SUMMONED/CITED;Y;UNARMED
36746;2017-01-12;13:36;LIQUOR POSSESSION ON UNAUTHORIZED PROPERTY;100 W ROSEMARY ST CHAPEL HILL NC 27516;51;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
27218;2011-08-15;23:37;IMPAIRED DRIVING DWI;WILSON ST CHAPEL HILL NC 27514;34;B;M;;ON VIEW;Y;UNARMED
36748;2017-01-12;22:29;ASSAULT WITH A DEADLY WEAPON;100 ABERDEEN DR/COPPERLINE DR CHAPEL HILL NC 27516;27;W;M;;ON VIEW;Y;UNARMED
27229;2011-08-16;14:58;P/W/I/S/D MARIJUANA;225 OLD DURHAM RD/STANDISH DR CHAPEL HILL NC 27517;;;;;ON VIEW;N;UNARMED
36750;2017-01-13;23:11;UNDERAGE POSSESSION;310 CHURCH ST/LINDSAY ST CHAPEL HILL NC 27516;18;W;M;N;SUMMONED/CITED;Y;UNARMED
27230;2011-08-17;23:15;POSS STOLEN GOODS  M;1501 E FRANKLIN ST CHAPEL HILL NC 27514;40;B;F;;ON VIEW;N;UNARMED
36752;2017-01-14;19:57;AWIK/SERIOUS INJURY;112 CHURCH ST/W ROSEMARY ST CHAPEL HILL NC 27516;49;B;M;N;ON VIEW;Y;UNARMED
27269;2011-08-18;14:56;POSSESSION MARIJUANA;US 15-501/ SMITH LEVEL RD CHAPEL HILL NC 27514;55;W;M;N;SUMMONED/CITED;U;UNARMED
36758;2017-01-15;23:26;P/W/I/S/D MARIJUANA;369 S ESTES DR CHAPEL HILL NC 27514;18;B;M;N;ON VIEW;Y;UNARMED
27236;2011-08-19;0:08;ATT. B&E-VEHICLE  M;113 STEPHENS ST CHAPEL HILL NC 27516;51;B;M;N;ON VIEW;U;UNARMED
36759;2017-01-16;2:48;FAIL TO APPEAR/COMPL;130 S ESTES DR CHAPEL HILL NC 27514;32;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
27250;2011-08-20;0:59;UNDERAGE POSSESSION;110 W CAMERON AVE CHAPEL HILL NC 27516;19;W;M;;SUMMONED/CITED;Y;UNARMED
36779;2017-01-20;14:30;S&D COCAINE;607 W FRANKLIN ST CHAPEL HILL NC 27516;29;B;M;H;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
27257;2011-08-21;2:19;DISORDERLY CONDUCT;136 E ROSEMARY ST CHAPEL HILL NC 27514;21;B;M;;ON VIEW;Y;UNARMED
36773;2017-01-20;23:45;UNDERAGE POSSESSION  M;CHURCH ST / W ROSEMARY ST CHAPEL HILL NC;20;W;M;;SUMMONED/CITED;Y;UNARMED
27259;2011-08-21;2:19;FAIL TO DISPERSE;136 E ROSEMARY ST CHAPEL HILL NC 27514;25;B;M;;ON VIEW;Y;UNARMED
36788;2017-01-21;19:57;HABITUAL LARCENY;1801 FORDHAM BLVD CHAPEL HILL NC 27514;42;W;M;;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
27263;2011-08-21;2:40;TRESPASS;200 W FRANKLIN ST CHAPEL HILL NC 27516;30;W;M;;SUMMONED/CITED;Y;UNARMED
36789;2017-01-21;23:50;NOISE ORDINANCE VIOLATION;53 DAVIE CIRCLE CHAPEL HILL NC 27514;23;A;M;N;SUMMONED/CITED;Y;UNARMED
27273;2011-08-22;23:50;FAIL TO APPEAR/COMPL;1589 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;38;W;F;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
36790;2017-01-22;9:40;FAIL TO APPEAR/COMPL;1916 WHITE PLAINS RD CHAPEL HILL NC 27517;23;A;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
27278;2011-08-23;1:08;IMPAIRED DRIVING DWI;500 W ROSEMARY ST CHAPEL HILL NC 27516;29;W;F;N;ON VIEW;Y;UNARMED
36792;2017-01-22;15:59;IMPAIRED DRIVING DWI;EASTOWNE DR. AND DOBBINS DR. EXTENSION CHAPEL HILL NC;40;W;M;H;ON VIEW;Y;UNARMED
27279;2011-08-23;7:35;FAIL TO APPEAR/COMPL;905 EMORY DRIVE CHAPEL HILL NC 27517;51;W;F;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
36797;2017-01-24;16:42;PANHANDLING ON SIDE OF ROADWAY;OFF RAMP US 15-501 S CHAPEL HILL NC 27516;23;W;M;;SUMMONED/CITED;N;UNARMED
27284;2011-08-23;19:58;SEXUAL BATTERY  M;206 PINEGATE CIR CHAPEL HILL NC 27514;37;W;M;H;ON VIEW;Y;UNARMED
36804;2017-01-25;1:53;IMPAIRED DRIVING DWI;201 S ESTES DR CHAPEL HILL NC 27514;28;W;F;N;ON VIEW;Y;UNARMED
27283;2011-08-23;23:30;UNDERAGE POSSESSION;2 COBB TER CHAPEL HILL NC 27514;20;W;F;N;SUMMONED/CITED;Y;UNARMED
36798;2017-01-25;3:19;POSSESSION MARIJUANA;1650 E FRANKLIN ST/S ELLIOTT RD CHAPEL HILL NC 27514;23;W;F;H;ON VIEW;Y;UNARMED
27300;2011-08-26;1:23;IMPAIRED DRIVING DWI;MERRITT MILL AND CAMERON CHAPEL HILL NC 27516;21;A;M;N;ON VIEW;Y;UNARMED
36799;2017-01-25;16:18;FAIL TO REGISTER - SEX OFFENDER REGISTRATION;711 S MERRITT MILL RD CHAPEL HILL NC 27516;42;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
27296;2011-08-26;2:34;PUBLIC URINATION;706 N COLUMBIA ST CHAPEL HILL NC 27516;19;W;M;N;SUMMONED/CITED;Y;UNARMED
36802;2017-01-27;0:51;DRUNK / DISRUPTIVE;157 E ROSEMARY ST CHAPEL HILL NC 27514;22;B;F;N;ON VIEW;Y;UNARMED
27317;2011-08-26;16:05;DRUG PARAPHERNALIA;MLK JR BLVD AND HOMESTEAD RD CHAPEL HILL NC 27514;51;B;M;;SUMMONED/CITED;Y;UNARMED
36806;2017-01-28;8:30;1ST DEGREE TRESPASS;409 W FRANKLIN ST CHAPEL HILL NC 27516;62;B;M;N;SUMMONED/CITED;N;UNARMED
27305;2011-08-26;20:57;FAIL TO APPEAR/COMPL;150 E FRANKLIN ST CHAPEL HILL NC 27514;39;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
36807;2017-01-28;8:45;2ND DEGREE TRESPASS;409 W FRANKLIN ST CHAPEL HILL NC 27516;48;B;M;N;SUMMONED/CITED;N;UNARMED
27309;2011-08-27;1:50;CONSUME ALCOHOLIC BEVERAGE LESS THAN 21;UNIVERSITY SQUARE CHAPEL HILL NC 27516;18;W;M;N;SUMMONED/CITED;Y;UNARMED
36817;2017-02-01;14:16;FAIL TO APPEAR/COMPL;503 W ROSEMARY ST CHAPEL HILL NC 27516;22;W;M;H;ON VIEW;N;UNARMED
27312;2011-08-27;1:50;CONSUME ALCOHOLIC BEVERAGE LESS THAN 21;133 W FRANKLIN ST CHAPEL HILL NC 27516;18;W;M;N;SUMMONED/CITED;Y;UNARMED
36819;2017-02-02;0:30;OPEN BEVERAGE;100 EPHESUS CHURCH RD CHAPEL HILL NC 27517;60;W;F;N;SUMMONED/CITED;Y;UNARMED
27320;2011-08-27;11:20;CONSUME ALCOHOLIC BEVERAGE LESS THAN 21;CHURCH STREET AND WEST ROSEMARY STREET CHAPEL HILL NC 27514;19;W;M;;SUMMONED/CITED;Y;UNARMED
36837;2017-02-08;5:00;2ND DEGREE TRESPASS;1500 E FRANKLIN ST CHAPEL HILL NC 27514;38;B;M;N;ON VIEW;Y;UNARMED
27330;2011-08-29;0:44;GIVE/SELL MALT BEV TO MINOR;222 GREEN ST CHAPEL HILL NC 27514;;;;;SUMMONED/CITED;Y;UNARMED
36846;2017-02-10;23:39;DRUG PARAPHERNALIA;100 BLUEFIELD RD/OLD DURHAM RD CHAPEL HILL NC 27517;47;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
27332;2011-08-29;10:51;FAIL TO APPEAR/COMPL;1623 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;49;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
36852;2017-02-12;2:07;IMPAIRED DRIVING DWI;1202 MARTIN LUTHER KING JR BLVD/NORTHFIELD DR CHAPEL HILL NC 27514;20;W;M;N;ON VIEW;Y;UNARMED
27342;2011-08-30;16:51;LARCENY -  ALL OTHER;853 MARTIN LUTHER KING BLVD CHAPEL HILL NC;52;W;M;;ON VIEW;Y;UNARMED
36853;2017-02-13;2:35;FAIL TO APPEAR/COMPL;130 S ESTES DR CHAPEL HILL NC 27514;46;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
27347;2011-08-31;18:35;WEAP-POSS BY FELON;828 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;52;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
36858;2017-02-13;15:27;FAIL TO APPEAR/COMPL;310 W FRANKLIN ST CHAPEL HILL NC 27516;50;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
27352;2011-09-01;15:53;P/W/I/S/D MARIJUANA;110 W FRANKLIN ST CHAPEL HILL NC 27514;46;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
36859;2017-02-13;17:27;BREAKING/ENTER-MISD;VERNON HILLS COURT CHAPEL HILL NC 27514;28;W;M;N;ON VIEW;U;UNARMED
27356;2011-09-02;1:36;2ND DEGREE TRESPASS;313 MCDADE ST CHAPEL HILL NC 27516;67;B;M;;SUMMONED/CITED;U;UNARMED
36862;2017-02-14;2:46;FAIL TO APPEAR/COMPL;W FRANKLIN ST/N COLUMBIA ST CHAPEL HILL NC 27516;39;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
27359;2011-09-02;9:00;RAPE-2ND DEGREE  F;RAMS HEAD DINNING HALL CHAPEL HILL NC;30;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
36863;2017-02-14;18:49;PUBLIC URINATION;1800 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;55;B;M;N;SUMMONED/CITED;Y;UNARMED
27361;2011-09-03;2:36;IMPAIRED DRIVING DWI  M;E.FRANKLIN/ESTES CHAPEL HILL NC;32;W;M;N;ON VIEW;Y;UNARMED
36865;2017-02-15;19:59;POSSESSION MARIJUANA;106 FORSYTH DR CHAPEL HILL NC 27517;23;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
27366;2011-09-03;16:02;OPEN CONTAINER;128 E FRANKLIN ST CHAPEL HILL NC 27514;56;W;F;N;SUMMONED/CITED;Y;UNARMED
36870;2017-02-16;20:15;2ND DEGREE TRESPASS;347 S ESTES DR EXT CHAPEL HILL NC 27517;18;B;F;N;SUMMONED/CITED;N;UNARMED
27369;2011-09-03;22:04;POSSESSION MARIJUANA;100 WOODLEAF DR CHAPEL HILL NC 27516;19;W;M;N;SUMMONED/CITED;Y;UNARMED
36874;2017-02-17;7:30;SCHOOL-FAIL TO ATTEND;1250 EPHESUS CHURCH RD CHAPEL HILL NC 27517;45;A;F;;SUMMONED/CITED;N;UNARMED
27371;2011-09-04;2:25;RESISTING ARREST;149 E FRANKLIN ST CHAPEL HILL NC 27514;26;B;M;;ON VIEW;Y;UNARMED
36880;2017-02-18;2:04;INDECENT LIBERTIES;125 E FRANKLIN ST CHAPEL HILL NC 27514;24;W;M;;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
27374;2011-09-05;15:55;CONCEALING MDSE/SHOPLIFTING;1801 FORDHAM BLVD CHAPEL HILL NC 27514;51;W;F;;SUMMONED/CITED;U;UNARMED
36883;2017-02-18;17:10;DRUGS-POSS SCHED I;US 15-501 CHAPEL HILL NC 27514;22;B;M;N;ON VIEW;Y;UNARMED
27381;2011-09-06;0:37;POSSESSION MARIJUANA;221 CENTRAL PARK DR CHAPEL HILL NC 27514;19;W;F;N;ON VIEW;Y;UNARMED
36896;2017-02-18;23:59;OPEN CONTAINER;200 BLK CALDWELL ST CHAPEL HILL NC 27516;22;W;M;N;SUMMONED/CITED;Y;UNARMED
27379;2011-09-06;3:04;FAIL TO APPEAR/COMPL;EAST FRANKLIN STREET 100 BLOCK CHAPEL HILL NC 27514;67;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
36887;2017-02-19;0:10;POSS OR MANUFACTURE  FRAUDULENT FORMS OF ID;206 W FRANKLIN ST CHAPEL HILL NC 27516;20;W;F;;SUMMONED/CITED;N;UNARMED
27389;2011-09-07;3:20;2ND DEGREE TRESPASS;150 E FRANKLIN ST CHAPEL HILL NC 27514;59;W;M;N;SUMMONED/CITED;N;UNARMED
36897;2017-02-19;0:30;POSS OR MANUFACTURE  FRAUDULENT FORMS OF ID;206 W FRANKLIN ST CHAPEL HILL NC 27516;20;W;F;;SUMMONED/CITED;N;UNARMED
27390;2011-09-07;11:24;POSSESSION MARIJUANA;100 JACKIE ROBINSON ST CHAPEL HILL NC 27517;22;B;M;;SUMMONED/CITED;Y;UNARMED
36899;2017-02-19;0:40;POSS OR MANUFACTURE  FRAUDULENT FORMS OF ID;206 W FRANKLIN ST CHAPEL HILL NC 27516;19;W;M;;SUMMONED/CITED;N;UNARMED
27394;2011-09-08;19:07;LARCENY OF PURSE;201 S ESTES DR CHAPEL HILL NC 27514;39;W;F;N;ON VIEW;N;UNARMED
36895;2017-02-19;1:30;POSS OR MANUFACTURE  FRAUDULENT FORMS OF ID;206 W FRANKLIN ST CHAPEL HILL NC 27516;20;W;M;N;SUMMONED/CITED;U;UNARMED
27395;2011-09-08;19:13;POSS OF STOLEN GOODS;201 S ESTES DR CHAPEL HILL NC 27514;44;B;M;;ON VIEW;;UNARMED
36898;2017-02-19;1:30;POSS OR MANUFACTURE  FRAUDULENT FORMS OF ID;206 W FRANKLIN ST CHAPEL HILL NC 27516;20;A;M;;SUMMONED/CITED;N;UNARMED
27409;2011-09-10;22:20;COMMUNICATE THREATS;108 EAST FRANKLIN STREET CHAPEL HILL NC;39;W;M;N;ON VIEW;Y;UNARMED
36890;2017-02-19;4:21;POSS /CONSUMING ALCOHOL PASSENGER AREA OF VEH;157 E ROSEMARY ST CHAPEL HILL NC 27514;40;B;M;N;SUMMONED/CITED;Y;UNARMED
27427;2011-09-14;23:58;FAIL TO APPEAR/COMPL;206 PINEGATE CIR CHAPEL HILL NC 27514;32;W;M;H;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
36906;2017-02-21;21:56;IMPAIRED DRIVING DWI;FORDHAM BLVD/WILLOW DR CHAPEL HILL NC 27517;39;W;F;N;ON VIEW;Y;UNARMED
27440;2011-09-17;3:20;IMPAIRED DRIVING DWI;1602 E FRANKLIN ST CHAPEL HILL NC 27514;33;W;M;N;ON VIEW;Y;UNARMED
36910;2017-02-22;19:39;FAIL TO APPEAR/COMPL;140 E FRANKLIN ST CHAPEL HILL NC 27514;55;W;M;H;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
27446;2011-09-17;22:28;CONSUME LIQUOR ON PUBLIC STREET;100 BLOCK RANSOM ST CHAPEL HILL NC 27516;24;W;M;N;SUMMONED/CITED;Y;UNARMED
36913;2017-02-23;12:42;SCHOOL-FAIL TO ATTEND;1105 NC 54 CHAPEL HILL NC 27514;35;W;F;H;SUMMONED/CITED;N;UNARMED
27454;2011-09-19;18:51;FAIL TO APPEAR/COMPL;110 W FRANKLIN ST CHAPEL HILL NC 27516;29;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
36914;2017-02-23;16:32;SOLICITING WITHOUT A PERMIT;SADDLE RIDGE RD AND KENMORE RD CHAPEL HILL NC 27514;30;B;M;;ON VIEW;N;UNARMED
27464;2011-09-21;14:43;POSS MARIJUANA MISD;143 E FRANKLIN ST CHAPEL HILL NC 27514;21;B;M;N;ON VIEW;Y;UNARMED
36937;2017-02-24;8:40;PWISD II CS;291 RIVERWOOD DR ROUGEMONT NC 27572;24;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
27493;2011-09-22;8:34;INTERFERE W/EMERGENCY COMMUNICATIONS;828 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;39;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
36930;2017-02-24;16:47;WARRANT FOR ARREST;100 LIBRARY DR CHAPEL HILL NC 27514;28;W;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
27467;2011-09-22;16:48;FAIL TO APPEAR/COMPL;308 W ROSEMARY ST CHAPEL HILL NC 27516;34;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
36931;2017-02-27;16:22;FAIL TO APPEAR/COMPL;109 N GRAHAM ST CHAPEL HILL NC 27516;52;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
27476;2011-09-23;20:20;DRUNK / DISRUPTIVE;100 WEST FRANKLIN STREET CHAPEL HILL NC 27514;48;B;M;;ON VIEW;Y;UNARMED
36939;2017-03-02;8:30;FAIL TO APPEAR/COMPL;157 E ROSEMARY ST CHAPEL HILL NC 27514;41;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
27477;2011-09-24;2:59;BREAKING/ENTER-MISD;101 MANNING DR CHAPEL HILL NC 27514;31;W;M;H;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
36941;2017-03-03;1:43;CCW AFTER CONSUMING;611 W FRANKLIN ST/E MAIN ST CHAPEL HILL NC 27516;26;W;F;N;ON VIEW;Y;UNARMED
27480;2011-09-24;16:16;2ND DEGREE TRESPASS;150 E ROSEMARY ST CHAPEL HILL NC 27514;23;A;M;N;SUMMONED/CITED;Y;UNARMED
36949;2017-03-03;11:41;IMPAIRED DRIVING DWI;1898 MARTIN LUTHER KING JR BLVD/EUBANKS RD CHAPEL HILL NC 27514;36;W;M;N;ON VIEW;Y;UNARMED
27487;2011-09-26;2:51;ASSAULT-SIMPLE  M;500 UMSTEAD DR CHAPEL HILL NC 27516;25;B;F;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
36958;2017-03-04;0:29;PUBLIC URINATION;NOBLE ST/N COLUMBIA ST CHAPEL HILL NC 27514;21;A;M;N;SUMMONED/CITED;Y;UNARMED
27491;2011-09-26;13:57;SPEEDING TO ELUDE ARREST  M;RALEIGH ROAD CHAPEL HILL NC;28;B;M;;SUMMONED/CITED;N;UNARMED
36948;2017-03-04;18:15;BREAKING/LARC-FELONY;700 CHURCH ST CHAPEL HILL NC 27516;52;B;M;N;ON VIEW;U;UNARMED
27492;2011-09-26;17:30;OPEN CONTAINER;120 E FRANKLIN ST CHAPEL HILL NC 27514;56;B;M;N;SUMMONED/CITED;Y;UNARMED
36950;2017-03-04;22:23;DRUNK / DISRUPTIVE;137 E ROSEMARY ST CHAPEL HILL NC 27514;47;W;M;N;ON VIEW;Y;UNARMED
27496;2011-09-27;13:39;B&E-VEHICLE;NEW STATESIDE AND BRIGHT SUN PLACE CHAPEL HILL NC 27514;35;W;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
36976;2017-03-05;0:31;OPEN CONTAINER  M;NOBLE ST @ PRITCHARD AVE CHAPEL HILL NC 27516;21;A;M;N;SUMMONED/CITED;Y;UNARMED
27502;2011-09-27;20:46;ASSAULT & BATTERY;130 S ESTES DR CHAPEL HILL NC 27514;51;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
36963;2017-03-06;15:30;POSSESS ON UNAUTHORIZED PREMISES;1500 E FRANKLIN ST CHAPEL HILL NC 27514;39;B;M;N;SUMMONED/CITED;Y;UNARMED
27504;2011-09-28;15:41;DRUGS-MISD POSS;1709 HIGH SCHOOL RD CHAPEL HILL NC 27516;;;;;SUMMONED/CITED;N;UNARMED
36967;2017-03-08;14:12;TRESPASS;1802 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;56;B;M;N;SUMMONED/CITED;N;UNARMED
27506;2011-09-29;8:44;BREAKING AND/OR ENTERING;828 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;;;;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
36968;2017-03-08;15:59;PANHANDLING/LOITERING;US 15-501 OFF-RAMP & NC 86 CHAPEL HILL NC 27514;40;W;M;N;SUMMONED/CITED;N;UNARMED
27507;2011-09-29;19:23;COMMUNICATE THREATS;NORTH COLUMBIA NEAR ROSEMARY STREET CHAPEL HILL NC;48;B;M;;ON VIEW;Y;UNARMED
36979;2017-03-11;2:51;POSS STOLEN GOODS;525 E FRANKLIN ST/N BOUNDARY ST CHAPEL HILL NC 27514;42;B;M;N;ON VIEW;N;UNARMED
27519;2011-10-02;4:13;ASSAULT & BATTERY;1033 SALUDA CT CHAPEL HILL NC 27514;35;A;F;;ON VIEW;N;UNARMED
36988;2017-03-11;14:02;POSS STOLEN GOODS;100 PINEY MOUNTAIN RD CHAPEL HILL NC 27514;20;B;M;;ON VIEW;Y;HANDGUN
27524;2011-10-04;22:20;UNDERAGE POSSESSION;1100 HWY 54 BYPASS CHAPEL HILL NC 27516;19;W;F;;SUMMONED/CITED;Y;UNARMED
